row,title,author,publisher,year,language,source,file
2921,Textbook Of Chinese History Of Last Hundred Years,Chang Chien Fu,Cultural Supply Co.,1951,"[""Chinese""]",placeholder,covers/1951_Textbook_Of_Chinese_History_Of_Last_Hundred_Years_PLACEHOLDER.jpg
2922,Reference Materials For Cultural Education,,Cultural Education Comm. Of The People's Govt. Administration,1951,"[""Chinese""]",placeholder,covers/1951_Reference_Materials_For_Cultural_Education_PLACEHOLDER.jpg
2923,Malacca News Sheet,,Correspondents Society,1951,"[""Chinese""]",placeholder,covers/1951_Malacca_News_Sheet_PLACEHOLDER.jpg
2924,Hwa Hills Stained With Blood,,Chung Yuen Printing Press,1951,"[""Chinese""]",placeholder,covers/1951_Hwa_Hills_Stained_With_Blood_PLACEHOLDER.jpg
2925,Chung Hwa Youths,Chang Mung Lin,Chung Hwa Book Co.,1951,"[""Chinese""]",placeholder,covers/1951_Chung_Hwa_Youths_PLACEHOLDER.jpg
2926,Guide To Trades & Industrialists Of New China,,Chun Sheng Publishing House,1951,"[""Chinese""]",placeholder,covers/1951_Guide_To_Trades_&_Industrialists_Of_New_China_PLACEHOLDER.jpg
2927,Industrial & Commercial Paths Of New China,,Chun Sheng Publishing House,1951,"[""Chinese""]",placeholder,covers/1951_Industrial_&_Commercial_Paths_Of_New_China_PLACEHOLDER.jpg
2928,Chun Chau Fortnightly,,Chun Chau Publishing Co.,1951,"[""Chinese""]",placeholder,covers/1951_Chun_Chau_Fortnightly_PLACEHOLDER.jpg
2929,Kiangnan Marching Music,,China Music Co.,1951,"[""Chinese""]",placeholder,covers/1951_Kiangnan_Marching_Music_PLACEHOLDER.jpg
2930,New Democratic Marching Music,,China Music Co.,1951,"[""Chinese""]",placeholder,covers/1951_New_Democratic_Marching_Music_PLACEHOLDER.jpg
2931,Discourses On Basis Of Social Sciences,Shen Chih Yuen,Chi-Yuen Book.Co,1951,"[""Chinese""]",placeholder,covers/1951_Discourses_On_Basis_Of_Social_Sciences_PLACEHOLDER.jpg
2932,How To Be A New Youth,Chen Hsien,Chi Yuen Book Co.,1951,"[""Chinese""]",placeholder,covers/1951_How_To_Be_A_New_Youth_PLACEHOLDER.jpg
2933,Pictorial Life Of To Hang Chi,,Brothers Book Co.,1951,"[""Chinese""]",placeholder,covers/1951_Pictorial_Life_Of_To_Hang_Chi_PLACEHOLDER.jpg
2934,Sarbiyan,,Brothers Book Co.,1951,"[""Chinese""]",placeholder,covers/1951_Sarbiyan_PLACEHOLDER.jpg
2935,Beacon News,,Beacon Publishing Society,1951,"[""Chinese""]",placeholder,covers/1951_Beacon_News_PLACEHOLDER.jpg
2936,Battlefront,,Battlefront Publication Ltd.,1951,"[""Chinese""]",placeholder,covers/1951_Battlefront_PLACEHOLDER.jpg
2937,Battle News,,Battle News Press,1951,"[""Chinese""]",placeholder,covers/1951_Battle_News_PLACEHOLDER.jpg
2938,Warta Raayat,,Warta Raayat Press,1951,"[""Malay""]",placeholder,covers/1951_Warta_Raayat_PLACEHOLDER.jpg
2939,Truth,,Truth Publication,1951,"[""Malay""]",placeholder,covers/1951_Truth_PLACEHOLDER.jpg
2940,Red Flag,,Red Flag,1951,"[""Malay""]",placeholder,covers/1951_Red_Flag_PLACEHOLDER.jpg
2941,Warta Kebanungan Raayat,,People's Uprising News Dept.,1951,"[""Malay""]",placeholder,covers/1951_Warta_Kebanungan_Raayat_PLACEHOLDER.jpg
2942,Peasants Voice,,Peasant Liberation Union,1951,"[""Malay""]",placeholder,covers/1951_Peasants_Voice_PLACEHOLDER.jpg
2943,Suara Raayat,,,1951,"[""Malay""]",placeholder,covers/1951_Suara_Raayat_PLACEHOLDER.jpg
2944,Shakti,,"Vai Govindan, Shakti Press Ltd.",1951,"[""Tamil""]",placeholder,covers/1951_Shakti_PLACEHOLDER.jpg
2945,Revolutionary Movement In The Colonies & Semi Colonies,,"Thesis Adopted By The 6Th Conress Of The Communist International, 1928, People's Publishing House Ltd.",1951,"[""Tamil""]",placeholder,covers/1951_Revolutionary_Movement_In_The_Colonies_&_Semi_Colonies_PLACEHOLDER.jpg
2946,"Towards The Democratic Front To Win Real Independence & People's Democracy, 1948",,Statement Of Policy Central Committee C.P Of India,1951,"[""Tamil""]",placeholder,"covers/1951_Towards_The_Democratic_Front_To_Win_Real_Independence_&_People's_Democracy,_1948_PLACEHOLDER.jpg"
2947,Scientific Politics-English,M.N. Roy,"Renaissance, Publisher",1951,"[""Tamil""]",placeholder,covers/1951_Scientific_Politics-English_PLACEHOLDER.jpg
2948,Por Murasu,,"R. Sonaimuthu, Zainullahbudeen",1951,"[""Tamil""]",placeholder,covers/1951_Por_Murasu_PLACEHOLDER.jpg
2949,Viduthalai Murasu,,Propaganda Section Of Indian Central Committee M.C.P Indian Section,1951,"[""Tamil""]",placeholder,covers/1951_Viduthalai_Murasu_PLACEHOLDER.jpg
2950,Puthu Valvu,,Political Committee,1951,"[""Tamil""]",placeholder,covers/1951_Puthu_Valvu_PLACEHOLDER.jpg
2951,Communist,,"People's Publishing Society House Ltd,",1951,"[""Tamil""]",placeholder,covers/1951_Communist_PLACEHOLDER.jpg
2952,"Communist Party Calls English For A Fighting Spirit Of Toiling Millions Agains Imperialist And Their Collaborators For Freedom And Democracy, 1948.",Review Of The Second Congress Of The C.P. Of India,People's Publishing House Ltd.,1951,"[""Tamil""]",placeholder,covers/1951_Communist_Party_Calls_English_For_A_Fighting_Spirit_Of_Toiling_Millions_Agains_Imperialist_And_Their_PLACEHOLDER.jpg
2953,"C.P.S.U. Problems Of Party Ideological Work, 1948",,People's Publishing House Ltd.,1951,"[""Tamil""]",placeholder,"covers/1951_C.P.S.U._Problems_Of_Party_Ideological_Work,_1948_PLACEHOLDER.jpg"
2954,India & The Unecafe Conference,B.T. Ranadive 1948,People's Publishing House Ltd.,1951,"[""Tamil""]",placeholder,covers/1951_India_&_The_Unecafe_Conference_PLACEHOLDER.jpg
2955,Marx & Trade Unions,A. Lozorsky,People's Publishing House Ltd.,1951,"[""Tamil""]",placeholder,covers/1951_Marx_&_Trade_Unions_PLACEHOLDER.jpg
2956,May Day Manisfesto In English Of The Communist Party Of India,,People's Publishing House Ltd.,1951,"[""Tamil""]",placeholder,covers/1951_May_Day_Manisfesto_In_English_Of_The_Communist_Party_Of_India_PLACEHOLDER.jpg
2957,Nehru Government Declares,B.T. Ranadive,People's Publishing House Ltd.,1951,"[""Tamil""]",placeholder,covers/1951_Nehru_Government_Declares_PLACEHOLDER.jpg
2958,Not,S.A. Dange,People's Publishing House Ltd.,1951,"[""Tamil""]",placeholder,covers/1951_Not_PLACEHOLDER.jpg
2960,Open Letter To Congress-Men,B.T. Ranadive,People's Publishing House Ltd.,1951,"[""Tamil""]",placeholder,covers/1951_Open_Letter_To_Congress-Men_PLACEHOLDER.jpg
2961,People's Age,,People's Publishing House Ltd.,1951,"[""Tamil""]",placeholder,covers/1951_People's_Age_PLACEHOLDER.jpg
2962,"Political Thesis Of The Communist Party Of India, 1948",,People's Publishing House Ltd.,1951,"[""Tamil""]",placeholder,"covers/1951_Political_Thesis_Of_The_Communist_Party_Of_India,_1948_PLACEHOLDER.jpg"
2963,Sterling Balances Betrayal,B.T. Ranadive,People's Publishing House Ltd.,1951,"[""Tamil""]",placeholder,covers/1951_Sterling_Balances_Betrayal_PLACEHOLDER.jpg
2964,Why No Nationalisation,B.T. Ranadive 1948,People's Publishing House Ltd.,1951,"[""Tamil""]",placeholder,covers/1951_Why_No_Nationalisation_PLACEHOLDER.jpg
2965,Puratchi,Magini,,1951,"[""Tamil""]",placeholder,covers/1951_Puratchi_PLACEHOLDER.jpg
2966,Viduthalai,,Malayan People's National Liberation Army (Penang And Kedah),1951,"[""Tamil""]",placeholder,covers/1951_Viduthalai_PLACEHOLDER.jpg
2967,Teeppori,,Malayan National Liberation Army,1951,"[""Tamil""]",placeholder,covers/1951_Teeppori_PLACEHOLDER.jpg
2968,Who Rules Pakistan,,"C.P. Publication,1948, People's Publishing House Ltd.",1951,"[""Tamil""]",placeholder,covers/1951_Who_Rules_Pakistan_PLACEHOLDER.jpg
2969,On The British Communist Party's Policy,,"C.P. Publication, Oct. 1948, People Publishing House Ltd.",1951,"[""Tamil""]",placeholder,covers/1951_On_The_British_Communist_Party's_Policy_PLACEHOLDER.jpg
2970,One Year Of People's Struggles,,"C.P. Of India Publication, People's Publishing House Ltd.",1951,"[""Tamil""]",placeholder,covers/1951_One_Year_Of_People's_Struggles_PLACEHOLDER.jpg
2971,Savera,,Balwant Singh,1951,"[""Tamil""]",placeholder,covers/1951_Savera_PLACEHOLDER.jpg
2972,Workers News,,"Workers Press M.C.P,Singapore",1951,,placeholder,covers/1951_Workers_News_PLACEHOLDER.jpg
2973,Workers And Farmers News,,"Workers And Peasant News Press,Johore",1951,,placeholder,covers/1951_Workers_And_Farmers_News_PLACEHOLDER.jpg
2974,Storyof How Woman Rises Up,,Wah Tung Bookshop,1951,,placeholder,covers/1951_Storyof_How_Woman_Rises_Up_PLACEHOLDER.jpg
2975,Upset Press,,"Upset Press,Penang/Kedah",1951,,placeholder,covers/1951_Upset_Press_PLACEHOLDER.jpg
2976,Union Paper,,"Union New Press, N. Pahang",1951,,placeholder,covers/1951_Union_Paper_PLACEHOLDER.jpg
2977,Stray Dog Cannot Eat Up The Sun,,Tung Yung Pub. Co.,1951,,placeholder,covers/1951_Stray_Dog_Cannot_Eat_Up_The_Sun_PLACEHOLDER.jpg
2978,Writing Experience,Si Na Voon Sen,"Tsi Yuen Bookstore,China",1951,,placeholder,covers/1951_Writing_Experience_PLACEHOLDER.jpg
2980,Storm,Chow Li Po,The Northern Publishing Society,1951,,placeholder,covers/1951_Storm_PLACEHOLDER.jpg
2981,Yellow River,Tsoi Kwan Kai,"The New China Bookshop,Peiping",1951,,placeholder,covers/1951_Yellow_River_PLACEHOLDER.jpg
2982,Sideviews Of America,Lau Chen Kee,The New China Bookshop,1951,,placeholder,covers/1951_Sideviews_Of_America_PLACEHOLDER.jpg
2983,Simple Course Of Shorthand,Ping Sang,The New China Bookshop,1951,,placeholder,covers/1951_Simple_Course_Of_Shorthand_PLACEHOLDER.jpg
2984,Young Vanguard,,Sun Kwong Publishing Co.Shanghai,1951,,placeholder,covers/1951_Young_Vanguard_PLACEHOLDER.jpg
2985,Soviet Sportwomen,,Sun Kwong Publishing Co.,1951,,placeholder,covers/1951_Soviet_Sportwomen_PLACEHOLDER.jpg
2986,Soviet Labour Hero,,Sun Kwong Publishing,1951,,placeholder,covers/1951_Soviet_Labour_Hero_PLACEHOLDER.jpg
2987,Student News (Singapore),,Student News Press,1951,,placeholder,covers/1951_Student_News_(Singapore)_PLACEHOLDER.jpg
2988,Soviet Pictorial,,Sino Soviet Friendship Society,1951,,placeholder,covers/1951_Soviet_Pictorial_PLACEHOLDER.jpg
2989,Singing In Praise Of China,,Sim Hwa Bookstore,1951,,placeholder,covers/1951_Singing_In_Praise_Of_China_PLACEHOLDER.jpg
2990,Youth Culture And Ideological Training,Ai Han Sung,Shanghai Magazine Co.,1951,,placeholder,covers/1951_Youth_Culture_And_Ideological_Training_PLACEHOLDER.jpg
2991,Seruan Raayat,,Seruan Raayat Office,1951,,placeholder,covers/1951_Seruan_Raayat_PLACEHOLDER.jpg
2992,United States Of America,Lau Chin Kei,"Sam Luen Bookshop,China",1951,,placeholder,covers/1951_United_States_Of_America_PLACEHOLDER.jpg
2993,"Value,Price And Profit",Karl Marx,"Sam Luen Bookshop,China",1951,,placeholder,"covers/1951_Value,Price_And_Profit_PLACEHOLDER.jpg"
2995,Wong Pei Kan Goes South,Hon Hei Cheung,"Sam Luen Bookshop,China",1951,,placeholder,covers/1951_Wong_Pei_Kan_Goes_South_PLACEHOLDER.jpg
2996,Short Song Of The Plateau,Chow Yee Fuk,Sam Luen Bookshop,1951,,placeholder,covers/1951_Short_Song_Of_The_Plateau_PLACEHOLDER.jpg
2997,Siam,Tso Min Chi,Sam Luen Bookshop,1951,,placeholder,covers/1951_Siam_PLACEHOLDER.jpg
2998,Social Science And Real Society,Emile Burns,Sam Luen Bookshop,1951,,placeholder,covers/1951_Social_Science_And_Real_Society_PLACEHOLDER.jpg
2999,Socialist Soviet Union,So Wah,Sam Luen Bookshop,1951,,placeholder,covers/1951_Socialist_Soviet_Union_PLACEHOLDER.jpg
3000,Obermorov,Koncharov,Sam Luen Bookshop,1951,,placeholder,covers/1951_Obermorov_PLACEHOLDER.jpg
3001,On Austerity System & Reduction Of Cost Of Industrial Products,To Lut Chi Ko,Sam Luen Bookshop,1951,,placeholder,covers/1951_On_Austerity_System_&_Reduction_Of_Cost_Of_Industrial_Products_PLACEHOLDER.jpg
3002,On Co-Operation Between Cities & Villages,Lo Hung,Sam Luen Bookshop,1951,,placeholder,covers/1951_On_Co-Operation_Between_Cities_&_Villages_PLACEHOLDER.jpg
3003,On Marx,,Sam Luen Bookshop,1951,,placeholder,covers/1951_On_Marx_PLACEHOLDER.jpg
3004,Sociology Elementary Reader,,Sam Luen Bookshop,1951,,placeholder,covers/1951_Sociology_Elementary_Reader_PLACEHOLDER.jpg
3005,Soviet Communist Youth Corps,M Vulin,Sam Luen Bookshop,1951,,placeholder,covers/1951_Soviet_Communist_Youth_Corps_PLACEHOLDER.jpg
3006,Soviet Finance And Currency,,Sam Luen Bookshop,1951,,placeholder,covers/1951_Soviet_Finance_And_Currency_PLACEHOLDER.jpg
3007,Soviet Transportation,,Sam Luen Bookshop,1951,,placeholder,covers/1951_Soviet_Transportation_PLACEHOLDER.jpg
3008,Soviet Union's Collective Farm System,D E Lapochev,Sam Luen Bookshop,1951,,placeholder,covers/1951_Soviet_Union's_Collective_Farm_System_PLACEHOLDER.jpg
3009,Soviet Union's New Ethical Didactics,B.P.Yesipov & N.K.Goncharov,Sam Luen Bookshop,1951,,placeholder,covers/1951_Soviet_Union's_New_Ethical_Didactics_PLACEHOLDER.jpg
3010,Speed Of Development Soviet Industries,Kielmiker,Sam Luen Bookshop,1951,,placeholder,covers/1951_Speed_Of_Development_Soviet_Industries_PLACEHOLDER.jpg
3011,Study Of Utilisation New Philosophy,,Sam Luen Bookshop,1951,,placeholder,covers/1951_Study_Of_Utilisation_New_Philosophy_PLACEHOLDER.jpg
3012,"What Comes First,Classes Or Exploitation",Readers Publishing Co.,Readers' Publishing Co.Tien Tsin,1951,,placeholder,"covers/1951_What_Comes_First,Classes_Or_Exploitation_PLACEHOLDER.jpg"
3013,Socialistic Development From Utopia To Science,Kina,Readers Publishing Co.,1951,,placeholder,covers/1951_Socialistic_Development_From_Utopia_To_Science_PLACEHOLDER.jpg
3014,Case For Comunisme,W. Gallacher,Penguin Books Ltd.,1951,,placeholder,covers/1951_Case_For_Comunisme_PLACEHOLDER.jpg
3015,Study The Sino-Russian Pact,,New Youth Publishing House,1951,,placeholder,covers/1951_Study_The_Sino-Russian_Pact_PLACEHOLDER.jpg
3016,Story Of Nin Si,Pai Lang,New China Bookshop,1951,,placeholder,covers/1951_Story_Of_Nin_Si_PLACEHOLDER.jpg
3017,Short History Of World War Ii,Shu Yen,New China Book Co,1951,,placeholder,covers/1951_Short_History_Of_World_War_Ii_PLACEHOLDER.jpg
3018,Daily Worker,,,1951,,placeholder,covers/1951_Daily_Worker_PLACEHOLDER.jpg
3019,Liberator,,,1951,,placeholder,covers/1951_Liberator_PLACEHOLDER.jpg
3020,Union Weekly,,,1951,,placeholder,covers/1951_Union_Weekly_PLACEHOLDER.jpg
3021,Sin Sing Hoi-People's Song Composer,Sam Luen Bookshop,,1951,,placeholder,covers/1951_Sin_Sing_Hoi-People's_Song_Composer_PLACEHOLDER.jpg
3022,Youth's National Language Book,Lu Chin Shan,Long Life Book Co.,1951,,placeholder,covers/1951_Youth's_National_Language_Book_PLACEHOLDER.jpg
3023,Who Is Our Friend,North East Railway Workers Union,"Liberation Society,Peiping",1951,,placeholder,covers/1951_Who_Is_Our_Friend_PLACEHOLDER.jpg
3024,Who Save Us,North East Railway Workers Union,"Liberation Society,Peiping",1951,,placeholder,covers/1951_Who_Save_Us_PLACEHOLDER.jpg
3025,Soviet Russia's Patriotism,Caruso,Liberation Society,1951,,placeholder,covers/1951_Soviet_Russia's_Patriotism_PLACEHOLDER.jpg
3026,Spark,Pravada,Liberation Society,1951,,placeholder,covers/1951_Spark_PLACEHOLDER.jpg
3027,Soviet Finance Policy And Frinciples,Lui Kee,Knowledge Bookshop,1951,,placeholder,covers/1951_Soviet_Finance_Policy_And_Frinciples_PLACEHOLDER.jpg
3028,On Communist Education,Kalnin,Foreign Language Publishing Co.,1951,,placeholder,covers/1951_On_Communist_Education_PLACEHOLDER.jpg
3029,Soviet Russia's Present Mission,Lenin,Foreign Language Publishing Co.,1951,,placeholder,covers/1951_Soviet_Russia's_Present_Mission_PLACEHOLDER.jpg
3030,Speeches By Stalin Made At General Election,Stalin,Foreign Language Publishing Co.,1951,,placeholder,covers/1951_Speeches_By_Stalin_Made_At_General_Election_PLACEHOLDER.jpg
3031,Stalin On China's Revolution,Stalin,Epoch Publishing Co.,1951,,placeholder,covers/1951_Stalin_On_China's_Revolution_PLACEHOLDER.jpg
3032,Son Of The Blacksmith And His Assistants,,Education Pictorial Pub.Co.,1951,,placeholder,covers/1951_Son_Of_The_Blacksmith_And_His_Assistants_PLACEHOLDER.jpg
3033,Story Of Sheung Ngo's Escape To Moon,,Education Pictorial Pub.Co.,1951,,placeholder,covers/1951_Story_Of_Sheung_Ngo's_Escape_To_Moon_PLACEHOLDER.jpg
3035,Twilight Of World Capitalism,William Z. Foster,"50Th Era Publishing Co,Shanghai",1951,,placeholder,covers/1951_Twilight_Of_World_Capitalism_PLACEHOLDER.jpg
3036,My Life Story Of Fifty Years,Raja Mahendra Pratap,World Federation,1951,"[""Tamil""]",placeholder,covers/1951_My_Life_Story_Of_Fifty_Years_PLACEHOLDER.jpg
3037,"Indian War Of Independence, 1857",V.D. Savarkar,,1951,"[""Tamil""]",placeholder,"covers/1951_Indian_War_Of_Independence,_1857_PLACEHOLDER.jpg"
3038,Dravida Nadu,,C.N. Annadurai At Dravidanadu Press,1951,"[""Tamil""]",placeholder,covers/1951_Dravida_Nadu_PLACEHOLDER.jpg
3039,Song Of Liberation Of Youth,,Tai Chung Arts.,1951,,placeholder,covers/1951_Song_Of_Liberation_Of_Youth_PLACEHOLDER.jpg
3040,Simple Discourse On Social Science,Teng Chu Min,Cultural Publishing Society,1951,,placeholder,covers/1951_Simple_Discourse_On_Social_Science_PLACEHOLDER.jpg
3041,Suprise Attack News,,Tu Chik (Surp. Attack) Pub.Society,1951,"[""Chinese""]",placeholder,covers/1951_Suprise_Attack_News_PLACEHOLDER.jpg
3042,"Indian Struggle, 1920-1935",Subhas C. Bose,,1951,"[""Tamil""]",placeholder,"covers/1951_Indian_Struggle,_1920-1935_PLACEHOLDER.jpg"
3043,Voice Of The Revolution,,"People's Liberation Army Of Malaya,N.Johore 5Th Brigade,West Section",1951,,placeholder,covers/1951_Voice_Of_The_Revolution_PLACEHOLDER.jpg
3044,Challenge,,,1951,,placeholder,covers/1951_Challenge_PLACEHOLDER.jpg
3045,Dheeran,C.Dorasamy,,1951,,placeholder,covers/1951_Dheeran_PLACEHOLDER.jpg
3046,Die Welt,,,1951,,placeholder,covers/1951_Die_Welt_PLACEHOLDER.jpg
3047,Free Press,,,1951,,placeholder,covers/1951_Free_Press_PLACEHOLDER.jpg
3048,Headline,,,1951,,placeholder,covers/1951_Headline_PLACEHOLDER.jpg
3049,Humanite,,,1951,,placeholder,covers/1951_Humanite_PLACEHOLDER.jpg
3050,Inside The Empire,,,1951,,placeholder,covers/1951_Inside_The_Empire_PLACEHOLDER.jpg
3051,Kypriaka Nea,,,1951,,placeholder,covers/1951_Kypriaka_Nea_PLACEHOLDER.jpg
3052,People's Post....,,,1951,,placeholder,covers/1951_People's_Post_PLACEHOLDER.jpg
3053,Pore Val,,,1951,,placeholder,covers/1951_Pore_Val_PLACEHOLDER.jpg
3054,Preet Sainik,Mao Tej Singh,,1951,,placeholder,covers/1951_Preet_Sainik_PLACEHOLDER.jpg
3055,Student Voice,,,1951,,placeholder,covers/1951_Student_Voice_PLACEHOLDER.jpg
3056,Vema,,,1951,,placeholder,covers/1951_Vema_PLACEHOLDER.jpg
3057,Action,,A Weekly Newpaper Great Britain,1951,,placeholder,covers/1951_Action_PLACEHOLDER.jpg
3058,"Week, The",,,1951,,placeholder,"covers/1951_Week,_The_PLACEHOLDER.jpg"
3059,"Eye, The",,,1951,"[""English""]",placeholder,"covers/1951_Eye,_The_PLACEHOLDER.jpg"
3060,Forward Bloc,,,1951,"[""English""]",placeholder,covers/1951_Forward_Bloc_PLACEHOLDER.jpg
3062,Action News Service,,,1951,"[""TIDAK ADA BAHASA""]",placeholder,covers/1951_Action_News_Service_PLACEHOLDER.jpg
3063,Russia To-Day,,,1951,,placeholder,covers/1951_Russia_To-Day_PLACEHOLDER.jpg
3064,Russia To-Day Newsletter,,,1951,,placeholder,covers/1951_Russia_To-Day_Newsletter_PLACEHOLDER.jpg
3065,Angles,,,1951,,placeholder,covers/1951_Angles_PLACEHOLDER.jpg
3066,"British Union Quarterly, The",,,1951,,placeholder,"covers/1951_British_Union_Quarterly,_The_PLACEHOLDER.jpg"
3067,"Communist International, The",,,1951,,placeholder,"covers/1951_Communist_International,_The_PLACEHOLDER.jpg"
3068,Labour Monthly,,,1951,,placeholder,covers/1951_Labour_Monthly_PLACEHOLDER.jpg
3069,Malayan Monitor,,,1951,,placeholder,covers/1951_Malayan_Monitor_PLACEHOLDER.jpg
3070,Moscow News...,,,1951,,placeholder,covers/1951_Moscow_News_PLACEHOLDER.jpg
3071,Netaji,,,1951,,placeholder,covers/1951_Netaji_PLACEHOLDER.jpg
3072,"New Propeller, The...",,,1951,,placeholder,"covers/1951_New_Propeller,_The_PLACEHOLDER.jpg"
3073,Preet Lari,Our Baksh Singh,,1951,,placeholder,covers/1951_Preet_Lari_PLACEHOLDER.jpg
3074,World News And Views,,,1951,,placeholder,covers/1951_World_News_And_Views_PLACEHOLDER.jpg
3076,"Indian War Of Independence Of 1875, The...",V.D. Savarkar,,1951,,placeholder,"covers/1951_Indian_War_Of_Independence_Of_1875,_The_PLACEHOLDER.jpg"
3077,Kayirril Thongiya Ganapathy,M. Karunanithi,"Munnera Pannai,Madras",1951,"[""Tamil""]",placeholder,covers/1951_Kayirril_Thongiya_Ganapathy_PLACEHOLDER.jpg
3078,Picture Books 3 Getting Into A Sedan Chair,,Hua Hsia Bookshop,1950,"[""Chinese""]",placeholder,covers/1950_Picture_Books_3_Getting_Into_A_Sedan_Chair_PLACEHOLDER.jpg
3079,Picture Books Yang Kuei Hsiang,,Education Publishing Society,1950,"[""Chinese""]",placeholder,covers/1950_Picture_Books_Yang_Kuei_Hsiang_PLACEHOLDER.jpg
3080,Picture Books White Haired Woman,,Education Publishing Society,1950,"[""Chinese""]",placeholder,covers/1950_Picture_Books_White_Haired_Woman_PLACEHOLDER.jpg
